"name","orig_id","streetAddress","state","location","platinum"
"UBN PLC ATIKU ABUBAKAR","ADH240614","Atiku Abubakar Hall Trade Fair Lagos","Lagos","6.45982,3.25028","N"
"UBA ATIKU ABUBAKAR HALL","ADH184064","Lagos","Lagos","6.4597,3.25046","N"
"KEYSTONE BANK BBA","ADH192379","Atiku Abubakar Hall Internatio","Lagos","6.46011,3.24951","N"
"ECOBANK NIGERIA PLC","ADH055210","Balogun Intl Market","Lagos","6.45974,3.24984","N"
"ACCESS BANK PLC","ADH163021","Icc Complex","Lagos","6.45955,3.25019","N"
"FIRST CITY MONUMENT BANK PLC","ADH150139","35 Creek Road Apapa Alaba Int. Market","Lagos","6.435212,3.36605","N"
"ACCESS BANK PLC RET SHOP RORO PORT","ADH167267","Roro Port Tin Can Island Apapa","Lagos","6.43434,3.35008","N"
"KEYSTONE BANK IKOYI 2","ADH190960","36 Awolowo Rd Ikoyi","Lagos","6.44269,3.41221","N"
"STANBIC IBTC BANK PLC","ADH170225","Great Nigeria Insurance House","Ondo","6.44608,3.423745","N"
"FCMB","ADH152658","Above Plaza Icc","Lagos","6.45903,3.24884","N"
"ZENIH BANK NIG SATELITE TOWN","ADH082807","Satelite Town Branch","Lagos","6.45486,3.256541","N"
"ECOBANK NIGERIA PLC","ADH055760","Christ In Me Plaza","Lagos","6.45557,3.25495","N"
"ACCESS BANK","ADH166080","Festac Town","Lagos","6.45212,3.26204","N"
"FIDELITY BANK PLC APAPA TIN CAN","ADH201367","Behind Custom Long Room Tin Can","Lagos","6.43322,3.34478","N"
"ZENITH INTERNATIONAL BANK","ADH080025","Head Office Branch","Lagos","6.44772,3.431419","N"
"UBN PLC AWOLOWO RD IKOYI","ADH240647","Awolowo Rd Ikoyi","Lagos","6.442053,3.415149","N"
"POLARIS BANK LTD","ADH140350","5, Alfred Rilwane Road, Ikoyi","Lagos","6.445958,3.427025","N"
"ACCESS BANK","ADH166662","2123 Amuwo Odofin Ind Estate","Lagos","6.44875,3.26815","N"
"ZENITH BANK","ADH080607","Fair Plaza 10","Lagos","6.457662,3.248889","N"
"FIRST BANK OF NIGERIA PLC","ADH270183","Plot 19 Zone L 104 Close","Lagos","6.444785,3.424569","N"
"ECOBANK NIGERIA PLC","ADH055375","142 Awolowo Road","Lagos","6.441806,3.415552","N"
"ZENITH BANK","ADH080069","176 Awolowo Road","Lagos","6.44209,3.416833","N"
"WEMA BANK PLC","ADH110683","35 Awolowo Road","Lagos","6.442096,3.417034","N"
"GUARANTY TRUST BANK PLC","ADH090190","78 Awolowo Road","Lagos","6.441661,3.415773","N"
"FIDELITY BANK PLC IKOYI","ADH200443","23 Awolowo Rd Ikoyi","Lagos","6.444366,3.424127","N"
"ECOBANK NIGERIA PLC","ADH054572","226 Awolowo Road","Lagos","6.444351,3.424197","N"
"ZENITH BANK","ADH080081","51 Awolowo Road","Lagos","6.442255,3.417955","N"
"UBA NIGERIA","ADH181115","Lagos","Lagos","6.44348,3.42214","N"
"UBN PLC FALOMO","ADH241044","1 Alfred Rewane Road","Lagos","6.445179,3.427226","N"
"FBN PLC","ADH003181","Ikoyi Branch","Lagos","6.442,3.41832","N"
"STANBIC IBTC BANK PLC","ADH170072","85 Awolowo Road","Lagos","6.442589,3.420383","N"
"ACCESS BANK PLC","ADH163131","87 Awolowo Road","Lagos","6.442592,3.4204","N"
"ACCESS BANK PLC","ADH161173","183 Awolowo Way Poo","Lagos","6.44239,3.42056","N"
"FCMB","ADH151954","156 Awolowo Road, Ikoyi","Lagos","6.442379,3.420606","N"
"HERITAGE BANK ENTREPRISE","ADH231782","Awolowo Way","Lagos","6.442398,3.421025","N"
"FIDELITY BANK","ADH201477","Napex Complex","Lagos","6.437855,3.408087","N"
